,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Action,Adventure,Comedy,Family,Crime,Thriller,Sport,Animation,Horror,Fantasy,Romance,Sci-Fi,Documentary,History,Music,Mystery,Drama,War,Biography,Musical,Profit
876,tt4697228,The Sitter,Charlotte Wakes,2017,97.0,['Horror'],32,"Dec 9, 2011",The Sitter,25000000.0,30542576.0,38749404.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13749404.0
877,tt1366365,The Cold Light of Day,The Cold Light of Day,2012,93.0,"['Action', 'Thriller']",78,"Sep 7, 2012",The Cold Light of Day,20000000.0,3763583.0,25361206.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5361206.0
878,tt1371111,Cloud Atlas,Cloud Atlas,2012,172.0,"['Action', 'Drama', 'Mystery']",63,"Oct 26, 2012",Cloud Atlas,102000000.0,27108272.0,130673154.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,28673154.0
879,tt1371155,Made in Dagenham,Made in Dagenham,2010,113.0,"['Biography', 'Comedy', 'Drama']",14,"Nov 19, 2010",Made in Dagenham,8000000.0,1095369.0,15644196.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,7644196.0
880,tt1371160,The Kid,The Kid,2010,111.0,['Drama'],94,"Jul 7, 2000",The Kid,65000000.0,69688384.0,69688384.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4688384.0
881,tt3439758,The Kid,The Kid,2015,49.0,"['Comedy', 'Drama', 'Family']",94,"Jul 7, 2000",The Kid,65000000.0,69688384.0,69688384.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4688384.0
882,tt4975920,The Kid,The Kid,2019,100.0,"['Biography', 'Drama', 'Western']",94,"Jul 7, 2000",The Kid,65000000.0,69688384.0,69688384.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4688384.0
883,tt1373405,The Awakening,The Awakening,2010,83.0,"['Horror', 'Thriller']",4,"Aug 17, 2012",The Awakening,4900000.0,95933.0,6924321.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2024321.0
884,tt1687901,The Awakening,The Awakening,2011,102.0,"['Horror', 'Thriller']",4,"Aug 17, 2012",The Awakening,4900000.0,95933.0,6924321.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2024321.0
885,tt1785266,The Awakening,13 Strings,2010,,['Thriller'],4,"Aug 17, 2012",The Awakening,4900000.0,95933.0,6924321.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2024321.0
886,tt3599496,The Awakening,The Awakening,2014,,['Thriller'],4,"Aug 17, 2012",The Awakening,4900000.0,95933.0,6924321.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2024321.0
887,tt6727960,The Awakening,The Awakening,2013,132.0,['Thriller'],4,"Aug 17, 2012",The Awakening,4900000.0,95933.0,6924321.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2024321.0
888,tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,108.0,"['Action', 'Comedy', 'Horror']",74,"Feb 5, 2016",Pride and Prejudice and Zombies,28000000.0,10907291.0,16638300.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-11361700.0
889,tt1374992,Upside Down,Upside Down,2012,109.0,"['Drama', 'Fantasy', 'Romance']",4,"Mar 15, 2013",Upside Down,50000000.0,102118.0,26387039.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,-23612961.0
890,tt1713561,Upside Down,Upside Down,2011,,['Drama'],4,"Mar 15, 2013",Upside Down,50000000.0,102118.0,26387039.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-23612961.0
891,tt2105043,Upside Down,Upside Down,2012,81.0,['Drama'],4,"Mar 15, 2013",Upside Down,50000000.0,102118.0,26387039.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-23612961.0
892,tt3248078,Upside Down,Upside Down,2013,,['Documentary'],4,"Mar 15, 2013",Upside Down,50000000.0,102118.0,26387039.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-23612961.0
893,tt5105628,Upside Down,Upside Down,2015,70.0,"['Biography', 'Documentary', 'Family']",4,"Mar 15, 2013",Upside Down,50000000.0,102118.0,26387039.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-23612961.0
894,tt8399650,Upside Down,Upside Down,2015,,['Comedy'],4,"Mar 15, 2013",Upside Down,50000000.0,102118.0,26387039.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-23612961.0
895,tt1375666,Inception,Inception,2010,148.0,"['Action', 'Adventure', 'Sci-Fi']",38,"Jul 16, 2010",Inception,160000000.0,292576195.0,835524642.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,675524642.0
896,tt1375670,Grown Ups,Grown Ups,2010,102.0,['Comedy'],34,"Jun 25, 2010",Grown Ups,75000000.0,162001186.0,272223430.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,197223430.0
897,tt1376195,Gunless,Gunless,2010,89.0,"['Action', 'Comedy', 'Drama']",49,"Apr 30, 2010",Gunless,9900000.0,458054.0,458054.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-9441946.0
898,tt1376213,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,2013,100.0,"['Adventure', 'Family', 'Fantasy']",29,"Jan 10, 2014",The Adventurer: The Curse of the Midas Box,25000000.0,0.0,0.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-25000000.0
899,tt1385826,The Adjustment Bureau,The Adjustment Bureau,2011,106.0,"['Romance', 'Sci-Fi', 'Thriller']",81,"Mar 4, 2011",The Adjustment Bureau,50200000.0,62495645.0,126931325.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,76731325.0
900,tt1385867,Cop Out,Cop Out,2010,107.0,"['Action', 'Comedy', 'Crime']",99,"Feb 26, 2010",Cop Out,37000000.0,44875481.0,55909910.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18909910.0
901,tt1386588,The Other Guys,The Other Guys,2010,107.0,"['Action', 'Comedy', 'Crime']",74,"Aug 6, 2010",The Other Guys,100000000.0,119219978.0,170936470.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70936470.0
902,tt1386697,Suicide Squad,Suicide Squad,2016,123.0,"['Action', 'Adventure', 'Fantasy']",100,"Aug 5, 2016",Suicide Squad,175000000.0,325100054.0,746059887.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,571059887.0
903,tt1386703,Total Recall,Total Recall,2012,118.0,"['Action', 'Adventure', 'Mystery']",79,"Aug 3, 2012",Total Recall,125000000.0,58877969.0,211856088.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,86856088.0
904,tt1386703,Total Recall,Total Recall,2012,118.0,"['Action', 'Adventure', 'Mystery']",80,"Jun 1, 1990",Total Recall,65000000.0,119394839.0,261400000.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,196400000.0
905,tt5847226,Total Recall,Total Recall,2010,,['Action'],79,"Aug 3, 2012",Total Recall,125000000.0,58877969.0,211856088.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86856088.0
906,tt5847226,Total Recall,Total Recall,2010,,['Action'],80,"Jun 1, 1990",Total Recall,65000000.0,119394839.0,261400000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,196400000.0
907,tt1389072,Downsizing,Downsizing,2017,135.0,"['Drama', 'Sci-Fi']",62,"Dec 22, 2017",Downsizing,68000000.0,24449754.0,54462971.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-13537029.0
908,tt1389137,We Bought a Zoo,We Bought a Zoo,2011,124.0,"['Comedy', 'Drama', 'Family']",14,"Dec 23, 2011",We Bought a Zoo,50000000.0,75624550.0,118729073.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,68729073.0
909,tt1389139,When the Bough Breaks,When the Bough Breaks,2016,107.0,"['Crime', 'Drama', 'Horror']",85,"Sep 9, 2016",When the Bough Breaks,10000000.0,29747603.0,30768449.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,20768449.0
910,tt6814096,When the Bough Breaks,When the Bough Breaks,2017,93.0,,85,"Sep 9, 2016",When the Bough Breaks,10000000.0,29747603.0,30768449.0,,,,,,,,,,,,,,,,,,,,,20768449.0
911,tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015,122.0,"['Action', 'Adventure', 'Biography']",1,"Dec 11, 2015",In the Heart of the Sea,100000000.0,25020758.0,89693309.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-10306691.0
912,tt1390539,The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,2013,97.0,"['Adventure', 'Family', 'Fantasy']",31,"Mar 1, 2013",The Lost Medallion: The Adventures of Billy Stone,2500000.0,549632.0,549632.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1950368.0
913,tt1391137,Why Did I Get Married Too?,Why Did I Get Married Too?,2010,121.0,"['Comedy', 'Drama', 'Romance']",16,"Apr 2, 2010",Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,40831067.0
914,tt1392170,The Hunger Games,The Hunger Games,2012,142.0,"['Action', 'Adventure', 'Sci-Fi']",38,"Mar 23, 2012",The Hunger Games,80000000.0,408010692.0,677923379.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,597923379.0
915,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"['Action', 'Adventure', 'Sci-Fi']",75,"May 15, 2015",Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,220098020.0
916,tt1392197,Marmaduke,Marmaduke,2010,87.0,"['Comedy', 'Family']",59,"Jun 4, 2010",Marmaduke,50000000.0,33644788.0,89895930.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39895930.0
917,tt1392214,Prisoners,Prisoners,2013,153.0,"['Crime', 'Drama', 'Mystery']",48,"Sep 20, 2013",Prisoners,46000000.0,61002302.0,113402302.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,67402302.0
918,tt1396484,It,It,2017,135.0,"['Horror', 'Thriller']",24,"Sep 8, 2017",It,35000000.0,327481748.0,697457969.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,662457969.0
919,tt1397280,Taken 2,Taken 2,2012,92.0,"['Action', 'Thriller']",54,"Oct 5, 2012",Taken 2,45000000.0,139854287.0,377807404.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,332807404.0
920,tt1397514,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,2012,94.0,"['Action', 'Adventure', 'Comedy']",10,"Feb 10, 2012",Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,239146162.0
921,tt1398426,Straight Outta Compton,Straight Outta Compton,2015,147.0,"['Biography', 'Drama', 'History']",35,"Aug 14, 2015",Straight Outta Compton,28000000.0,161197785.0,202182981.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,174182981.0
922,tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,2011,154.0,"['Action', 'Adventure', 'Sci-Fi']",64,"Jun 29, 2011",Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,928790543.0
923,tt1399683,Winter's Bone,Winter's Bone,2010,100.0,"['Drama', 'Mystery']",8,"Jun 11, 2010",Winter's Bone,2000000.0,6531503.0,16131551.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,14131551.0
924,tt1401152,Unknown,Unknown,2011,113.0,"['Action', 'Mystery', 'Thriller']",21,"Feb 18, 2011",Unknown,40000000.0,63686397.0,136123083.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,96123083.0
925,tt1401152,Unknown,Unknown,2011,113.0,"['Action', 'Mystery', 'Thriller']",84,"Nov 3, 2006",Unknown,3700000.0,26403.0,3355048.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-344952.0
926,tt2402731,Unknown,Unknown,2012,96.0,['Drama'],21,"Feb 18, 2011",Unknown,40000000.0,63686397.0,136123083.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,96123083.0
927,tt2402731,Unknown,Unknown,2012,96.0,['Drama'],84,"Nov 3, 2006",Unknown,3700000.0,26403.0,3355048.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-344952.0
928,tt5213284,Unknown,Unknown,2015,,,21,"Feb 18, 2011",Unknown,40000000.0,63686397.0,136123083.0,,,,,,,,,,,,,,,,,,,,,96123083.0
929,tt5213284,Unknown,Unknown,2015,,,84,"Nov 3, 2006",Unknown,3700000.0,26403.0,3355048.0,,,,,,,,,,,,,,,,,,,,,-344952.0
930,tt5877156,Unknown,Unknown,2017,,,21,"Feb 18, 2011",Unknown,40000000.0,63686397.0,136123083.0,,,,,,,,,,,,,,,,,,,,,96123083.0
931,tt5877156,Unknown,Unknown,2017,,,84,"Nov 3, 2006",Unknown,3700000.0,26403.0,3355048.0,,,,,,,,,,,,,,,,,,,,,-344952.0
932,tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"['Adventure', 'Animation', 'Comedy']",33,"Nov 18, 2011",Happy Feet Two,135000000.0,64006466.0,157956466.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22956466.0
933,tt1403177,Hesher,Hesher,2010,106.0,"['Comedy', 'Crime', 'Drama']",54,"May 13, 2011",Hesher,7000000.0,382946.0,382946.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-6617054.0
934,tt1403241,Wolves,Wolves,2014,91.0,"['Action', 'Fantasy', 'Horror']",51,"Nov 14, 2014",Wolves,18000000.0,0.0,94953.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,-17905047.0
935,tt4623856,Wolves,Wolves,2016,109.0,"['Drama', 'Sport']",51,"Nov 14, 2014",Wolves,18000000.0,0.0,94953.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-17905047.0
936,tt1403865,True Grit,True Grit,2010,110.0,"['Adventure', 'Drama', 'Western']",29,"Dec 22, 2010",True Grit,35000000.0,171243005.0,252276928.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,217276928.0
937,tt1403981,Remember Me,Remember Me,2010,113.0,"['Drama', 'Romance']",51,"Mar 12, 2010",Remember Me,16000000.0,19068240.0,56506120.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,40506120.0
